code_annee,code_postal,code_delits,code_indicateur,nb_delits
7,75003,35,2395,48
7,75004,35,2396,30
7,75005,35,2397,81
7,75007,35,2398,73
7,75008,35,2399,130
7,75009,35,2400,50
7,75010,35,2401,111
7,75011,35,2402,86
7,75012,35,2403,150
7,75013,35,2404,127
7,75014,35,2405,109
7,75015,35,2406,177
7,75016,35,2407,346
7,75017,35,2408,274
7,75018,35,2409,150
7,75019,35,2410,163
7,75020,35,2411,155
7,75001,35,2412,24
7,75002,36,2413,186
7,75003,36,2414,228
7,75004,36,2415,112
7,75005,36,2416,242
7,75007,36,2417,121
7,75008,36,2418,291
7,75009,36,2419,222
7,75010,36,2420,266
7,75011,36,2421,351
7,75012,36,2422,317
7,75013,36,2423,297
7,75014,36,2424,301
7,75015,36,2425,390
7,75016,36,2426,394
7,75017,36,2427,542
7,75018,36,2428,464
7,75019,36,2429,389
7,75020,36,2430,442
7,75001,36,2431,113
7,75002,37,2432,291
7,75003,37,2433,323
7,75004,37,2434,244
7,75005,37,2435,488
7,75007,37,2436,368
7,75008,37,2437,742
7,75009,37,2438,590
7,75010,37,2439,759
7,75011,37,2440,546
7,75012,37,2441,561
7,75013,37,2442,656
7,75014,37,2443,406
7,75015,37,2444,568
7,75016,37,2445,1076
7,75017,37,2446,938
7,75018,37,2447,1058
7,75019,37,2448,1391
7,75020,37,2449,682
7,75001,37,2450,267
7,75002,38,2451,31
7,75003,38,2452,47
7,75004,38,2453,29
7,75005,38,2454,66
7,75007,38,2455,48
7,75008,38,2456,92
7,75009,38,2457,59
7,75010,38,2458,69
7,75011,38,2459,108
7,75012,38,2460,133
7,75013,38,2461,108
7,75014,38,2462,96
7,75015,38,2463,123
7,75016,38,2464,236
7,75017,38,2465,171
7,75018,38,2466,182
7,75019,38,2467,152
7,75020,38,2468,186
7,75001,38,2469,28
7,75002,41,2470,189
7,75003,41,2471,63
7,75004,41,2472,108
7,75005,41,2473,181
7,75007,41,2474,72
7,75008,41,2475,910
7,75009,41,2476,531
7,75010,41,2477,57
7,75011,41,2478,107
7,75012,41,2479,191
7,75013,41,2480,153
7,75014,41,2481,143
7,75015,41,2482,240
7,75016,41,2483,238
7,75017,41,2484,456
7,75018,41,2485,161
7,75019,41,2486,171
7,75020,41,2487,198
7,75001,41,2488,287
7,75002,42,2489,188
7,75003,42,2490,261
7,75004,42,2491,146
7,75005,42,2492,670
7,75007,42,2493,244
7,75008,42,2494,531
7,75009,42,2495,591
7,75010,42,2496,683
7,75011,42,2497,684
7,75012,42,2498,567
7,75013,42,2499,658
7,75014,42,2500,636
7,75015,42,2501,697
7,75016,42,2502,529
7,75017,42,2503,641
7,75018,42,2504,1435
7,75019,42,2505,632
7,75020,42,2506,493
7,75001,42,2507,190
7,75002,43,2508,1067
7,75003,43,2509,3273
7,75004,43,2510,1748
7,75005,43,2511,2753
7,75007,43,2512,1424
7,75008,43,2513,5474
7,75009,43,2514,4067
7,75010,43,2515,4322
7,75011,43,2516,4157
7,75012,43,2517,2450
7,75013,43,2518,4484
7,75014,43,2519,4754
7,75015,43,2520,2537
7,75016,43,2521,3606
7,75017,43,2522,5169
7,75018,43,2523,6412
7,75019,43,2524,3808
7,75020,43,2525,3857
7,75001,43,2526,1667
7,75002,46,2527,8
7,75003,46,2528,16
7,75004,46,2529,13
7,75005,46,2530,22
7,75007,46,2531,5
7,75008,46,2532,12
7,75009,46,2533,12
7,75010,46,2534,34
7,75011,46,2535,19
7,75012,46,2536,29
7,75013,46,2537,32
7,75014,46,2538,20
7,75015,46,2539,37
7,75016,46,2540,26
7,75017,46,2541,18
7,75018,46,2542,26
7,75019,46,2543,36
7,75020,46,2544,29
7,75001,46,2545,11
7,75002,47,2546,3
7,75003,47,2547,1
7,75004,47,2548,1
7,75005,47,2549,0
7,75007,47,2550,2
7,75008,47,2551,0
7,75009,47,2552,2
7,75010,47,2553,3
7,75011,47,2554,0
7,75012,47,2555,4
7,75013,47,2556,5
7,75014,47,2557,1
7,75015,47,2558,2
7,75016,47,2559,2
7,75017,47,2560,5
7,75018,47,2561,2
7,75019,47,2562,2
7,75020,47,2563,1
7,75001,47,2564,0
7,75002,48,2565,23
7,75003,48,2566,22
7,75004,48,2567,36
7,75005,48,2568,63
7,75007,48,2569,17
7,75008,48,2570,72
7,75009,48,2571,40
7,75010,48,2572,67
7,75011,48,2573,71
7,75012,48,2574,39
7,75013,48,2575,66
7,75014,48,2576,48
7,75015,48,2577,77
7,75016,48,2578,38
7,75017,48,2579,76
7,75018,48,2580,81
7,75019,48,2581,93
7,75020,48,2582,69
7,75001,48,2583,46
7,75002,49,2584,3
7,75003,49,2585,2
7,75004,49,2586,5
7,75005,49,2587,16
7,75007,49,2588,3
7,75008,49,2589,2
7,75009,49,2590,6
7,75010,49,2591,3
7,75011,49,2592,6
7,75012,49,2593,9
7,75013,49,2594,11
7,75014,49,2595,5
7,75015,49,2596,20
7,75016,49,2597,12
7,75017,49,2598,8
7,75018,49,2599,16
7,75019,49,2600,19
7,75020,49,2601,6
7,75001,49,2602,5
7,75002,50,2603,13
7,75003,50,2604,19
7,75004,50,2605,23
7,75005,50,2606,21
7,75007,50,2607,8
7,75008,50,2608,20
7,75009,50,2609,15
7,75010,50,2610,23
7,75011,50,2611,22
7,75012,50,2612,19
7,75013,50,2613,31
7,75014,50,2614,27
7,75015,50,2615,32
7,75016,50,2616,58
7,75017,50,2617,23
7,75018,50,2618,38
7,75019,50,2619,26
7,75020,50,2620,30
7,75001,50,2621,10
7,75002,55,2622,32
7,75003,55,2623,30
7,75004,55,2624,11
7,75005,55,2625,64
7,75007,55,2626,25
7,75008,55,2627,37
7,75009,55,2628,25
7,75010,55,2629,98
7,75011,55,2630,78
7,75012,55,2631,92
7,75013,55,2632,59
7,75014,55,2633,61
7,75015,55,2634,54
7,75016,55,2635,63
7,75017,55,2636,57
7,75018,55,2637,149
7,75019,55,2638,121
7,75020,55,2639,84
7,75001,55,2640,11
7,75002,56,2641,68
7,75003,56,2642,53
7,75004,56,2643,33
7,75005,56,2644,91
7,75007,56,2645,36
7,75008,56,2646,55
7,75009,56,2647,82
7,75010,56,2648,288
7,75011,56,2649,152
7,75012,56,2650,206
7,75013,56,2651,85
7,75014,56,2652,47
7,75015,56,2653,70
7,75016,56,2654,122
7,75017,56,2655,98
7,75018,56,2656,370
7,75019,56,2657,296
7,75020,56,2658,179
7,75001,56,2659,38
7,75002,57,2660,324
7,75003,57,2661,323
7,75004,57,2662,333
7,75005,57,2663,275
7,75007,57,2664,277
7,75008,57,2665,594
7,75009,57,2666,379
7,75010,57,2667,532
7,75011,57,2668,512
7,75012,57,2669,311
7,75013,57,2670,335
7,75014,57,2671,424
7,75015,57,2672,495
7,75016,57,2673,589
7,75017,57,2674,382
7,75018,57,2675,776
7,75019,57,2676,853
7,75020,57,2677,623
7,75001,57,2678,238
7,75002,63,2679,4
7,75003,63,2680,6
7,75004,63,2681,8
7,75005,63,2682,9
7,75007,63,2683,7
7,75008,63,2684,76
7,75009,63,2685,10
7,75010,63,2686,18
7,75011,63,2687,28
7,75012,63,2688,25
7,75013,63,2689,28
7,75014,63,2690,19
7,75015,63,2691,25
7,75016,63,2692,93
7,75017,63,2693,61
7,75018,63,2694,46
7,75019,63,2695,28
7,75020,63,2696,27
7,75001,63,2697,8
7,75002,66,2698,13
7,75003,66,2699,22
7,75004,66,2700,62
7,75005,66,2701,59
7,75007,66,2702,32
7,75008,66,2703,40
7,75009,66,2704,21
7,75010,66,2705,28
7,75011,66,2706,26
7,75012,66,2707,54
7,75013,66,2708,73
7,75014,66,2709,49
7,75015,66,2710,38
7,75016,66,2711,34
7,75017,66,2712,52
7,75018,66,2713,51
7,75019,66,2714,46
7,75020,66,2715,62
7,75001,66,2716,13
7,75002,67,2717,309
7,75003,67,2718,426
7,75004,67,2719,265
7,75005,67,2720,526
7,75007,67,2721,270
7,75008,67,2722,727
7,75009,67,2723,562
7,75010,67,2724,856
7,75011,67,2725,479
7,75012,67,2726,746
7,75013,67,2727,708
7,75014,67,2728,335
7,75015,67,2729,685
7,75016,67,2730,880
7,75017,67,2731,247
7,75018,67,2732,1605
7,75019,67,2733,996
7,75020,67,2734,332
7,75001,67,2735,200
7,75002,68,2736,55
7,75003,68,2737,77
7,75004,68,2738,106
7,75005,68,2739,106
7,75007,68,2740,79
7,75008,68,2741,305
7,75009,68,2742,148
7,75010,68,2743,115
7,75011,68,2744,99
7,75012,68,2745,101
7,75013,68,2746,170
7,75014,68,2747,111
7,75015,68,2748,168
7,75016,68,2749,187
7,75017,68,2750,102
7,75018,68,2751,247
7,75019,68,2752,280
7,75020,68,2753,105
7,75001,68,2754,70
7,75002,74,2755,86
7,75003,74,2756,123
7,75004,74,2757,156
7,75005,74,2758,133
7,75007,74,2759,103
7,75008,74,2760,164
7,75009,74,2761,136
7,75010,74,2762,122
7,75011,74,2763,185
7,75012,74,2764,184
7,75013,74,2765,215
7,75014,74,2766,149
7,75015,74,2767,228
7,75016,74,2768,116
7,75017,74,2769,156
7,75018,74,2770,179
7,75019,74,2771,252
7,75020,74,2772,199
7,75001,74,2773,161
7,75002,79,2774,0
7,75003,79,2775,0
7,75004,79,2776,1
7,75005,79,2777,1
7,75007,79,2778,1
7,75008,79,2779,2
7,75009,79,2780,0
7,75010,79,2781,1
7,75011,79,2782,0
7,75012,79,2783,1
7,75013,79,2784,0
7,75014,79,2785,0
7,75015,79,2786,0
7,75016,79,2787,4
7,75017,79,2788,2
7,75018,79,2789,0
7,75019,79,2790,1
7,75020,79,2791,0
7,75001,79,2792,1
6,75002,2,2793,0
6,75003,2,2794,0
6,75004,2,2795,0
6,75005,2,2796,0
6,75007,2,2797,0
6,75008,2,2798,0
6,75009,2,2799,0
6,75010,2,2800,0
6,75011,2,2801,0
6,75012,2,2802,0
6,75013,2,2803,0
6,75014,2,2804,0
6,75015,2,2805,0
6,75016,2,2806,0
6,75017,2,2807,0
6,75018,2,2808,0
6,75019,2,2809,0
6,75020,2,2810,0
6,75001,2,2811,0
6,75002,3,2812,0
6,75003,3,2813,0
6,75004,3,2814,0
6,75005,3,2815,0
6,75007,3,2816,1
6,75008,3,2817,0
6,75009,3,2818,0
6,75010,3,2819,1
6,75011,3,2820,2
6,75012,3,2821,1
6,75013,3,2822,1
6,75014,3,2823,1
6,75015,3,2824,0
6,75016,3,2825,1
6,75017,3,2826,0
6,75018,3,2827,1
6,75019,3,2828,0
6,75020,3,2829,2
6,75001,3,2830,1
6,75002,4,2831,0
6,75003,4,2832,0
6,75004,4,2833,1
6,75005,4,2834,1
6,75007,4,2835,0
6,75008,4,2836,0
6,75009,4,2837,0
6,75010,4,2838,1
6,75011,4,2839,0
6,75012,4,2840,0
6,75013,4,2841,0
6,75014,4,2842,0
6,75015,4,2843,0
6,75016,4,2844,2
6,75017,4,2845,0
6,75018,4,2846,1
6,75019,4,2847,0
6,75020,4,2848,1
6,75001,4,2849,0
6,75002,5,2850,1
6,75003,5,2851,0
6,75004,5,2852,0
6,75005,5,2853,1
6,75007,5,2854,4
6,75008,5,2855,8
6,75009,5,2856,2
6,75010,5,2857,2
6,75011,5,2858,9
6,75012,5,2859,8
6,75013,5,2860,14
6,75014,5,2861,2
6,75015,5,2862,8
6,75016,5,2863,7
6,75017,5,2864,7
6,75018,5,2865,4
6,75019,5,2866,14
6,75020,5,2867,1
6,75001,5,2868,3
6,75002,6,2869,0
6,75003,6,2870,0
6,75004,6,2871,0
6,75005,6,2872,0
6,75007,6,2873,1
6,75008,6,2874,0
6,75009,6,2875,0
6,75010,6,2876,0
6,75011,6,2877,0
6,75012,6,2878,1
6,75013,6,2879,0
6,75014,6,2880,0
6,75015,6,2881,0
6,75016,6,2882,0
6,75017,6,2883,0
6,75018,6,2884,0
6,75019,6,2885,0
6,75020,6,2886,0
6,75001,6,2887,0
6,75002,7,2888,176
6,75003,7,2889,224
6,75004,7,2890,218
6,75005,7,2891,462
6,75007,7,2892,173
6,75008,7,2893,426
6,75009,7,2894,308
6,75010,7,2895,547
6,75011,7,2896,646
6,75012,7,2897,668
6,75013,7,2898,903
6,75014,7,2899,462
6,75015,7,2900,845
6,75016,7,2901,604
6,75017,7,2902,707
6,75018,7,2903,1019
6,75019,7,2904,1078
6,75020,7,2905,1008
6,75001,7,2906,252
6,75002,8,2907,0
6,75003,8,2908,0
6,75004,8,2909,0
6,75005,8,2910,0
6,75007,8,2911,0
6,75008,8,2912,0
6,75009,8,2913,0
6,75010,8,2914,0
6,75011,8,2915,0
6,75012,8,2916,0
6,75013,8,2917,0
6,75014,8,2918,0
6,75015,8,2919,0
6,75016,8,2920,0
6,75017,8,2921,1
6,75018,8,2922,0
6,75019,8,2923,0
6,75020,8,2924,0
6,75001,8,2925,0
6,75002,10,2926,6
6,75003,10,2927,2
6,75004,10,2928,2
6,75005,10,2929,6
6,75007,10,2930,2
6,75008,10,2931,11
6,75009,10,2932,7
6,75010,10,2933,15
6,75011,10,2934,5
6,75012,10,2935,9
6,75013,10,2936,8
6,75014,10,2937,6
6,75015,10,2938,18
6,75016,10,2939,8
6,75017,10,2940,13
6,75018,10,2941,17
6,75019,10,2942,23
6,75020,10,2943,14
6,75001,10,2944,3
6,75002,11,2945,9
6,75003,11,2946,36
6,75004,11,2947,29
6,75005,11,2948,70
6,75007,11,2949,25
6,75008,11,2950,73
6,75009,11,2951,47
6,75010,11,2952,51
6,75011,11,2953,71
6,75012,11,2954,56
6,75013,11,2955,78
6,75014,11,2956,50
6,75015,11,2957,89
6,75016,11,2958,102
6,75017,11,2959,109
6,75018,11,2960,125
6,75019,11,2961,83
6,75020,11,2962,158
6,75001,11,2963,37
6,75002,12,2964,51
6,75003,12,2965,72
6,75004,12,2966,71
6,75005,12,2967,129
6,75007,12,2968,71
6,75008,12,2969,207
6,75009,12,2970,186
6,75010,12,2971,223
6,75011,12,2972,284
6,75012,12,2973,203
6,75013,12,2974,351
6,75014,12,2975,203
6,75015,12,2976,347
6,75016,12,2977,312
6,75017,12,2978,317
6,75018,12,2979,407
6,75019,12,2980,541
6,75020,12,2981,388
6,75001,12,2982,131
6,75002,14,2983,10
6,75003,14,2984,9
6,75004,14,2985,5
6,75005,14,2986,28
6,75007,14,2987,8
6,75008,14,2988,29
6,75009,14,2989,24
6,75010,14,2990,54
6,75011,14,2991,40
6,75012,14,2992,14
6,75013,14,2993,32
6,75014,14,2994,9
6,75015,14,2995,40
6,75016,14,2996,62
6,75017,14,2997,51
6,75018,14,2998,91
6,75019,14,2999,48
6,75020,14,3000,72
6,75001,14,3001,10
6,75002,17,3002,0
6,75003,17,3003,0
6,75004,17,3004,0
6,75005,17,3005,0
6,75007,17,3006,0
6,75008,17,3007,0
6,75009,17,3008,0
6,75010,17,3009,0
6,75011,17,3010,0
6,75012,17,3011,0
6,75013,17,3012,0
6,75014,17,3013,0
6,75015,17,3014,0
6,75016,17,3015,0
6,75017,17,3016,0
6,75018,17,3017,1
6,75019,17,3018,0
6,75020,17,3019,0
6,75001,17,3020,0
6,75002,18,3021,0
6,75003,18,3022,0
6,75004,18,3023,0
6,75005,18,3024,0
6,75007,18,3025,1
6,75008,18,3026,0
6,75009,18,3027,0
6,75010,18,3028,0
6,75011,18,3029,1
6,75012,18,3030,1
6,75013,18,3031,0
6,75014,18,3032,0
6,75015,18,3033,0
6,75016,18,3034,0
6,75017,18,3035,0
6,75018,18,3036,0
6,75019,18,3037,0
6,75020,18,3038,0
6,75001,18,3039,0
6,75002,20,3040,2
6,75003,20,3041,1
6,75004,20,3042,0
6,75005,20,3043,3
6,75007,20,3044,0
6,75008,20,3045,2
6,75009,20,3046,3
6,75010,20,3047,1
6,75011,20,3048,6
6,75012,20,3049,5
6,75013,20,3050,3
6,75014,20,3051,3
6,75015,20,3052,1
6,75016,20,3053,1
6,75017,20,3054,3
6,75018,20,3055,4
6,75019,20,3056,3
6,75020,20,3057,8
6,75001,20,3058,1
6,75002,21,3059,0
6,75003,21,3060,1
6,75004,21,3061,0
6,75005,21,3062,0
6,75007,21,3063,0
6,75008,21,3064,1
6,75009,21,3065,0
6,75010,21,3066,3
6,75011,21,3067,1
6,75012,21,3068,2
6,75013,21,3069,1
6,75014,21,3070,1
6,75015,21,3071,2
6,75016,21,3072,0
6,75017,21,3073,11
6,75018,21,3074,2
6,75019,21,3075,0
6,75020,21,3076,3
6,75001,21,3077,0
6,75002,22,3078,6
6,75003,22,3079,6
6,75004,22,3080,8
6,75005,22,3081,13
6,75007,22,3082,7
6,75008,22,3083,14
6,75009,22,3084,11
6,75010,22,3085,38
6,75011,22,3086,20
6,75012,22,3087,24
6,75013,22,3088,30
6,75014,22,3089,15
6,75015,22,3090,42
6,75016,22,3091,25
6,75017,22,3092,27
6,75018,22,3093,65
6,75019,22,3094,45
6,75020,22,3095,31
6,75001,22,3096,15
6,75002,23,3097,4
6,75003,23,3098,3
6,75004,23,3099,5
6,75005,23,3100,6
6,75007,23,3101,0
6,75008,23,3102,2
6,75009,23,3103,3
6,75010,23,3104,2
6,75011,23,3105,8
6,75012,23,3106,7
6,75013,23,3107,4
6,75014,23,3108,6
6,75015,23,3109,3
6,75016,23,3110,2
6,75017,23,3111,4
6,75018,23,3112,6
6,75019,23,3113,3
6,75020,23,3114,5
6,75001,23,3115,2
6,75002,24,3116,0
6,75003,24,3117,1
6,75004,24,3118,7
6,75005,24,3119,4
6,75007,24,3120,3
6,75008,24,3121,10
6,75009,24,3122,4
6,75010,24,3123,9
6,75011,24,3124,12
6,75012,24,3125,5
6,75013,24,3126,3
6,75014,24,3127,3
6,75015,24,3128,6
6,75016,24,3129,5
6,75017,24,3130,7
6,75018,24,3131,7
6,75019,24,3132,10
6,75020,24,3133,2
6,75001,24,3134,0
6,75002,25,3135,139
6,75003,25,3136,51
6,75004,25,3137,131
6,75005,25,3138,307
6,75007,25,3139,95
6,75008,25,3140,282
6,75009,25,3141,294
6,75010,25,3142,178
6,75011,25,3143,455
6,75012,25,3144,311
6,75013,25,3145,288
6,75014,25,3146,173
6,75015,25,3147,320
6,75016,25,3148,328
6,75017,25,3149,477
6,75018,25,3150,766
6,75019,25,3151,513
6,75020,25,3152,587
6,75001,25,3153,245
6,75002,26,3154,154
6,75003,26,3155,122
6,75004,26,3156,136
6,75005,26,3157,240
6,75007,26,3158,113
6,75008,26,3159,295
6,75009,26,3160,238
6,75010,26,3161,351
6,75011,26,3162,343
6,75012,26,3163,343
6,75013,26,3164,312
6,75014,26,3165,183
6,75015,26,3166,365
6,75016,26,3167,327
6,75017,26,3168,461
6,75018,26,3169,783
6,75019,26,3170,621
6,75020,26,3171,495
6,75001,26,3172,256
6,75002,27,3173,262
6,75003,27,3174,247
6,75004,27,3175,205
6,75005,27,3176,499
6,75007,27,3177,260
6,75008,27,3178,304
6,75009,27,3179,448
6,75010,27,3180,548
6,75011,27,3181,663
6,75012,27,3182,658
6,75013,27,3183,423
6,75014,27,3184,473
6,75015,27,3185,852
6,75016,27,3186,674
6,75017,27,3187,788
6,75018,27,3188,796
6,75019,27,3189,708
6,75020,27,3190,689
6,75001,27,3191,144
6,75002,28,3192,31
6,75003,28,3193,12
6,75004,28,3194,35
6,75005,28,3195,52
6,75007,28,3196,20
6,75008,28,3197,14
6,75009,28,3198,14
6,75010,28,3199,14
6,75011,28,3200,13
6,75012,28,3201,14
6,75013,28,3202,7
6,75014,28,3203,22
6,75015,28,3204,30
6,75016,28,3205,40
6,75017,28,3206,32
6,75018,28,3207,21
6,75019,28,3208,16
6,75020,28,3209,12
6,75001,28,3210,14
6,75002,29,3211,156
6,75003,29,3212,67
6,75004,29,3213,72
6,75005,29,3214,151
6,75007,29,3215,19
6,75008,29,3216,158
6,75009,29,3217,226
6,75010,29,3218,123
6,75011,29,3219,177
6,75012,29,3220,179
6,75013,29,3221,86
6,75014,29,3222,89
6,75015,29,3223,143
6,75016,29,3224,115
6,75017,29,3225,137
6,75018,29,3226,168
6,75019,29,3227,139
6,75020,29,3228,108
6,75001,29,3229,120
6,75002,30,3230,30
6,75003,30,3231,71
6,75004,30,3232,21
6,75005,30,3233,112
6,75007,30,3234,48
6,75008,30,3235,56
6,75009,30,3236,11
6,75010,30,3237,122
6,75011,30,3238,131
6,75012,30,3239,160
6,75013,30,3240,180
6,75014,30,3241,85
6,75015,30,3242,192
6,75016,30,3243,199
6,75017,30,3244,160
6,75018,30,3245,268
6,75019,30,3246,165
6,75020,30,3247,125
6,75001,30,3248,14
6,75002,31,3249,2
6,75003,31,3250,5
6,75004,31,3251,2
6,75005,31,3252,11
6,75007,31,3253,8
6,75008,31,3254,11
6,75009,31,3255,12
6,75010,31,3256,15
6,75011,31,3257,13
6,75012,31,3258,28
6,75013,31,3259,25
6,75014,31,3260,27
6,75015,31,3261,30
6,75016,31,3262,27
6,75017,31,3263,15
6,75018,31,3264,21
6,75019,31,3265,17
6,75020,31,3266,29
6,75001,31,3267,6
6,75002,32,3268,929
6,75003,32,3269,246
6,75004,32,3270,280
6,75005,32,3271,3028
6,75007,32,3272,887
6,75008,32,3273,917
6,75009,32,3274,874
6,75010,32,3275,327
6,75011,32,3276,557
6,75012,32,3277,511
6,75013,32,3278,485
6,75014,32,3279,422
6,75015,32,3280,2379
6,75016,32,3281,744
6,75017,32,3282,786
6,75018,32,3283,1875
6,75019,32,3284,823
6,75020,32,3285,462
6,75001,32,3286,2960
6,75002,33,3287,45
6,75003,33,3288,185
6,75004,33,3289,266
6,75005,33,3290,346
6,75007,33,3291,128
6,75008,33,3292,385
6,75009,33,3293,530
6,75010,33,3294,37
6,75011,33,3295,136
6,75012,33,3296,46
6,75013,33,3297,158
6,75014,33,3298,191
6,75015,33,3299,170
6,75016,33,3300,101
6,75017,33,3301,169
6,75018,33,3302,63
6,75019,33,3303,204
6,75020,33,3304,155
6,75001,33,3305,403
6,75002,34,3306,1
6,75003,34,3307,0
6,75004,34,3308,0
6,75005,34,3309,0
6,75007,34,3310,0
6,75008,34,3311,1
6,75009,34,3312,0
6,75010,34,3313,0
6,75011,34,3314,0
6,75012,34,3315,0
6,75013,34,3316,0
6,75014,34,3317,1
6,75015,34,3318,0
6,75016,34,3319,0
6,75017,34,3320,1
6,75018,34,3321,0
6,75019,34,3322,0
6,75020,34,3323,1
6,75001,34,3324,0
6,75002,35,3325,22
6,75003,35,3326,45
6,75004,35,3327,32
6,75005,35,3328,58
6,75007,35,3329,61
6,75008,35,3330,140
6,75009,35,3331,47
6,75010,35,3332,87
6,75011,35,3333,113
6,75012,35,3334,169
6,75013,35,3335,115
6,75014,35,3336,138
6,75015,35,3337,218
6,75016,35,3338,372
6,75017,35,3339,216
6,75018,35,3340,161
6,75019,35,3341,156
6,75020,35,3342,162
6,75001,35,3343,24
6,75002,36,3344,141
6,75003,36,3345,172
6,75004,36,3346,106
6,75005,36,3347,263
6,75007,36,3348,105
6,75008,36,3349,334
6,75009,36,3350,197
6,75010,36,3351,241
6,75011,36,3352,389
6,75012,36,3353,295
6,75013,36,3354,358
6,75014,36,3355,287
6,75015,36,3356,425
6,75016,36,3357,371
6,75017,36,3358,448
6,75018,36,3359,364
6,75019,36,3360,344
6,75020,36,3361,372
6,75001,36,3362,87
6,75002,37,3363,247
6,75003,37,3364,333
6,75004,37,3365,216
6,75005,37,3366,508
6,75007,37,3367,347
6,75008,37,3368,884
6,75009,37,3369,489
6,75010,37,3370,691
6,75011,37,3371,463
6,75012,37,3372,638
6,75013,37,3373,788
6,75014,37,3374,486
6,75015,37,3375,534
6,75016,37,3376,1179
6,75017,37,3377,854
6,75018,37,3378,885
6,75019,37,3379,1252
6,75020,37,3380,744
6,75001,37,3381,315
6,75002,38,3382,43
6,75003,38,3383,57
6,75004,38,3384,37
6,75005,38,3385,92
6,75007,38,3386,67
6,75008,38,3387,106
6,75009,38,3388,47
6,75010,38,3389,70
6,75011,38,3390,108
6,75012,38,3391,143
6,75013,38,3392,134
6,75014,38,3393,115
6,75015,38,3394,156
6,75016,38,3395,255
6,75017,38,3396,212
6,75018,38,3397,187
6,75019,38,3398,147
6,75020,38,3399,151
6,75001,38,3400,35
6,75002,41,3401,164
6,75003,41,3402,58
6,75004,41,3403,113
6,75005,41,3404,198
6,75007,41,3405,46
6,75008,41,3406,717
6,75009,41,3407,385
6,75010,41,3408,72
6,75011,41,3409,144
6,75012,41,3410,178
6,75013,41,3411,110
6,75014,41,3412,115
6,75015,41,3413,210
6,75016,41,3414,274
6,75017,41,3415,450
6,75018,41,3416,152
6,75019,41,3417,164
6,75020,41,3418,176
6,75001,41,3419,280
6,75002,42,3420,199
6,75003,42,3421,287
6,75004,42,3422,172
6,75005,42,3423,541
6,75007,42,3424,248
6,75008,42,3425,578
6,75009,42,3426,491
6,75010,42,3427,804
6,75011,42,3428,559
6,75012,42,3429,544
6,75013,42,3430,550
6,75014,42,3431,704
6,75015,42,3432,847
6,75016,42,3433,415
6,75017,42,3434,720
6,75018,42,3435,1186
6,75019,42,3436,619
6,75020,42,3437,459
6,75001,42,3438,213
6,75002,43,3439,946
6,75003,43,3440,2472
6,75004,43,3441,1521
6,75005,43,3442,3081
6,75007,43,3443,1524
6,75008,43,3444,5682
6,75009,43,3445,3798
6,75010,43,3446,4640
6,75011,43,3447,3834
6,75012,43,3448,2589
6,75013,43,3449,4572
6,75014,43,3450,3957
6,75015,43,3451,2811
6,75016,43,3452,3715
6,75017,43,3453,5091
6,75018,43,3454,5008
6,75019,43,3455,3964
6,75020,43,3456,4074
6,75001,43,3457,1830
6,75002,46,3458,5
6,75003,46,3459,16
6,75004,46,3460,13
6,75005,46,3461,19
6,75007,46,3462,10
6,75008,46,3463,8
6,75009,46,3464,23
6,75010,46,3465,19
6,75011,46,3466,31
6,75012,46,3467,18
6,75013,46,3468,17
6,75014,46,3469,20
6,75015,46,3470,29
6,75016,46,3471,14
6,75017,46,3472,22
6,75018,46,3473,20
6,75019,46,3474,26
6,75020,46,3475,25
6,75001,46,3476,12
6,75002,47,3477,1
6,75003,47,3478,0
6,75004,47,3479,0
6,75005,47,3480,1
6,75007,47,3481,0
6,75008,47,3482,1
6,75009,47,3483,2
6,75010,47,3484,8
6,75011,47,3485,2
6,75012,47,3486,3
6,75013,47,3487,0
6,75014,47,3488,1
6,75015,47,3489,1
6,75016,47,3490,0
6,75017,47,3491,0
6,75018,47,3492,1
6,75019,47,3493,7
6,75020,47,3494,1
6,75001,47,3495,3
6,75002,48,3496,17
6,75003,48,3497,19
6,75004,48,3498,25
6,75005,48,3499,57
6,75007,48,3500,16
6,75008,48,3501,27
6,75009,48,3502,26
6,75010,48,3503,49
6,75011,48,3504,46
6,75012,48,3505,36
6,75013,48,3506,51
6,75014,48,3507,41
6,75015,48,3508,61
6,75016,48,3509,38
6,75017,48,3510,48
6,75018,48,3511,79
6,75019,48,3512,46
6,75020,48,3513,65
6,75001,48,3514,27
6,75002,49,3515,1
6,75003,49,3516,1
6,75004,49,3517,3
6,75005,49,3518,3
6,75007,49,3519,3
6,75008,49,3520,7
6,75009,49,3521,4
6,75010,49,3522,4
6,75011,49,3523,6
6,75012,49,3524,13
6,75013,49,3525,11
6,75014,49,3526,5
6,75015,49,3527,13
6,75016,49,3528,8
6,75017,49,3529,11
6,75018,49,3530,6
6,75019,49,3531,11
6,75020,49,3532,8
6,75001,49,3533,3
6,75002,50,3534,8
6,75003,50,3535,2
6,75004,50,3536,5
6,75005,50,3537,16
6,75007,50,3538,12
6,75008,50,3539,18
6,75009,50,3540,8
6,75010,50,3541,14
6,75011,50,3542,16
6,75012,50,3543,19
6,75013,50,3544,22
6,75014,50,3545,15
6,75015,50,3546,26
6,75016,50,3547,45
6,75017,50,3548,19
6,75018,50,3549,37
6,75019,50,3550,18
6,75020,50,3551,19
6,75001,50,3552,6
6,75002,55,3553,36
6,75003,55,3554,28
