code_cam,implantation,precision_implantation,date_implantation,lat,lon,code_annee,code_postal
71637,Rond-point du pont Mirabeau  quai André Citroën,croisement,40998,48.846124100000004,2.27718388,10,75015
72520,Rue d'Amsterdam  rue de Londres,croisement,41082,48.8778593,2.3269497,10,75008
72782,Rue des Petits Champs  rue Sainte-Anne,croisement,41792,48.86698870000001,2.3358764,10,75002
72870,Rue Radziwill  rue des Petits Champs,croisement,40977,48.8661063,2.3396537,10,75002
72971,Boulevard de Magenta  rue de Nancy,croisement,41187,48.87202695,2.3597928,10,75010
73849,Rue Saint-Julien le Pauvre  rue Galande,croisement,41054,48.8520836,2.3466044999999998,10,75005
74824,Rue des Saints-Pères  rue Perronet,croisement,41054,48.8551102,2.3307623,10,75006
75111,Boulevard de la Villette  rue La Fayette,croisement,41124,48.8826727,2.3698584,10,75010
75378,Rue Compans  rue Henri Ribière,croisement,40956,48.8761542,2.3949151,10,75019
75399,Rue du Faubourg Saint-Denis  rue Cail,croisement,41054,48.8828527,2.3590343999999996,10,75010
75510,Rue Montgallet  rue de Reuilly,croisement,40921,48.844508399999995,2.3899385,10,75012
76059,Rue de Ménilmontant  rue Hélène Jakubowicz,croisement,41089,48.8702161,2.3972144,10,75020
76356,Avenue de la Porte des Poissonniers  rue du Professeur Gosset,croisement,41173,48.9014381,2.3519722,10,75018
76722,Rue Monge  rue Larrey,croisement,40949,48.843004,2.3521901,10,75005
77583,Place de la Madeleine  rue Royale,croisement,41082,48.8692559,2.3238947,10,75008
77702,Rue de Courcelles  boulevard de Courcelles,croisement,41446,48.879146500000004,2.3031146000000002,10,75008
77797,Avenue Marc Sangnier  rue Wilfrid Laurier,croisement,41208,48.8262605,2.3062598,10,75014
78022,Rue Réaumur  rue des Petits Carreaux,croisement,41292,48.8673701,2.3473075,10,75002
78185,Boulevard de l'Hôpital  rue Jeanne d'Arc,croisement,41103,48.8365766,2.3592953,10,75013
78263,Quai Anatole France  rue de la Légion d'Honneur,croisement,41033,48.860779,2.3253111,10,75007
78605,Rue Jussieu  rue Cuvier,croisement,40898,48.844828299999996,2.3569847000000004,10,75005
78928,Avenue Hoche  rue du Faubourg Saint-Honoré,croisement,41096,48.8765534,2.3017001,10,75008
79048,Boulevard Voltaire  rue Léon Frot,croisement,41103,48.8528012,2.38856365,10,75011
79289,Rue d'Alsace  rue des deux Gares,croisement,41068,48.878365,2.358432,10,75010
79782,Place du Maréchal de Lattre de Tassigny  route de Suresnes,croisement,41180,48.87154325,2.2741206000000003,10,75016
79901,Rue de Rivoli  rue de Castiglione,croisement,41054,48.865327866666696,2.32728386666667,10,75001
79965,Boulevard Bourdon  boulevard Morland,croisement,40917,48.84745505,2.365659825,10,75004
80383,Place Saint-Ferdinand  rue Brunel,croisement,41026,48.8779639,2.2880972,10,75017
81258,Rue de Châteaudun  rue Taitbout,croisement,41425,48.876175,2.3353568,10,75009
82224,Rue de la Colonie  rue de la Fontaine à Mulard,croisement,40898,48.8239425,2.3502341,10,75013
83358,Rue d'Alésia  rue Didot,croisement,41180,48.830530700000004,2.3192593999999995,10,75014
84190,Rue de Sèvres  rue Vaneau,croisement,41481,48.84842020000001,2.3205421000000004,10,75007
84274,Rue Popincourt  rue de la Roquette,croisement,40991,48.8567821,2.3778584,10,75011
84772,Rue du Faubourg Poissonnière  rue Richer,croisement,40942,48.8740226,2.3479115000000004,10,75009
84809,Rue des Archives  rue Rambuteau,croisement,40921,48.860074700000006,2.3568796,10,75003
84854,Rue de Turbigo  rue du Temple,croisement,41026,48.8668075,2.36193235,10,75003
85482,Avenue de Ségur  avenue de Suffren,croisement,41005,48.8478999,2.3061507999999997,10,75007
86066,Rue du Faubourg Saint-Denis  rue Demarquay,croisement,41327,48.8812671,2.3581003,10,75010
86086,Boulevard Malesherbes  rue de Lisbonne,croisement,41033,48.8777831,2.3163071,10,75008
86183,Rue Saint-Dominique  rue Amélie,croisement,41229,48.859647100000004,2.307343,10,75007
86313,Quai Malaquais  rue Bonaparte,croisement,40898,48.8577271,2.3353447999999997,10,75006
86611,Rue de Vaugirard  rue d'Assas,croisement,40921,48.8478164,2.3295627999999997,10,75006
86717,Boulevard Beaumarchais  rue des Arquebusiers,croisement,41166,48.859251799999996,2.367673,10,75003
87034,Allée de Longchamp  route de Sèvres à Neuilly,croisement,41488,48.8637152,2.239884,10,75016
87044,Place de la Nation  rue du Faubourg Saint-Antoine,croisement,41019,48.84854055,2.394822675,10,75011
88238,Avenue Parmentier  rue Saint-Ambroise,croisement,41432,48.8619987,2.3769823,10,75011
88798,Rue d'Avron  rue Tolain,croisement,41362,48.852325799999996,2.4040265,10,75020
88838,Place de la Bastille  rue de la Roquette,croisement,41061,48.8532033,2.3696736,10,75011
88886,Rond-point de la Chapelle  rue Raymond Queneau,croisement,41103,48.8953347,2.3596692999999997,10,75018
89165,Place de la Porte de Saint-Cloud  avenue de Versailles,croisement,41201,48.837985100000004,2.257574,10,75016
89516,Boulevard des Italiens  rue Le Peletier  rue Favart,croisement,41012,48.871641100000005,2.3380623,10,75002
91182,Avenue de la Grande Armée  rue d'Argentine,croisement,41082,48.87514995,2.29041255,10,75017
91357,Place de la Madeleine  rue Tronchet,croisement,41019,48.87082835,2.32503595,10,75008
92088,Avenue de la Porte de Saint-Ouen  boulevard Ney,croisement,41166,48.89774370000001,2.3289668999999997,10,75017
93299,Rue du Louvre  rue Montmartre,croisement,41159,48.8673275,2.3439549,10,75002
95588,Boulevard Poissonnière  rue du Faubourg Montmartre,croisement,40977,48.871489000000004,2.3430679,10,75009
95629,Place du Costa Rica  rue de Passy  rue Benjamin Franklin,croisement,40942,48.858523600000005,2.2845607999999995,10,75016
96475,Rue Vivienne  boulevard Montmartre,croisement,41082,48.871724,2.3416094,10,75002
96500,Boulevard Pasteur  rue de l'Armorique,croisement,40928,48.8403066,2.3148577,10,75015
96546,Rue Monge  rue Censier,croisement,40963,48.8398269666667,2.3513507000000002,10,75005
97975,Boulevard Soult  avenue de Saint-Mandé,croisement,41229,48.84426486,2.41016536,10,75012
98051,Place de la République  rue du Faubourg du Temple,croisement,41208,48.867760600000004,2.3643363999999996,10,75010
98526,Rue du Vieux Colombier  rue Bonaparte,croisement,40898,48.851299299999994,2.3328947,10,75006
98601,Boulevard Haussmann  rue du Havre,croisement,41054,48.873766499999995,2.32702995,10,75008
98765,Boulevard Davout  rue Paganini,croisement,41250,48.8513146,2.41116403333333,10,75020
99000,Quai François Mitterrand  Pont du Carrousel,croisement,41334,48.8601121,2.3333522999999996,10,75001
